 ,Label,Area,Mean,StdDev,Min,Max,Perim.
410,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04484-01739,8.617,3.306,0.474,2.636,4.250,9.809
411,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05448-03743,9.848,4.167,0.521,3.200,5.444,11.246
412,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05542-02893,6.975,2.978,0.378,2.300,3.750,9.654
413,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05593-08261,14.771,2.836,0.463,1.938,3.727,14.559
414,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05604-03006,0.821,1.000,0.000,1.000,1.000,3.843
415,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06848-02101,20.926,3.307,0.522,2.273,4.667,17.276
416,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07822-06722,21.747,4.607,1.038,2.533,6.700,16.901
417,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08781-02496,10.258,3.232,0.409,2.333,4.000,11.246
418,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:10802-02005,31.184,3.643,0.755,2.000,5.273,20.214
419,slice0013_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05570-05581,44150261.466,1.063,0.113,0.000,13.000,28573.952
